t_s,ax_g,ay_g,az_g,speed_kph
1.309724,0.02245,0.01171,0.00000,0.0000
1.310924,0.02440,0.01415,-0.00634,0.0000
1.312125,0.02635,0.01025,-0.00049,0.0000
1.313325,0.02001,0.01122,-0.00293,0.0000
1.314526,0.02440,0.00781,-0.00244,0.0000
1.315726,0.02489,0.01220,-0.00098,0.0000
1.316927,0.02391,0.01025,-0.00146,0.0000
1.318127,0.02733,0.01025,-0.00049,0.0000
1.319328,0.02342,0.00634,0.00293,0.0000
1.320528,0.02391,0.00732,0.00293,0.0000
1.321729,0.02489,0.00781,0.00488,0.0000
1.322929,0.02733,0.01025,-0.00244,0.0000
1.324130,0.02440,0.01318,-0.00049,0.0000
1.325330,0.02977,0.00537,-0.00098,0.0000
1.326531,0.02245,0.00878,-0.00146,0.0000
1.327731,0.02879,0.00878,0.00146,0.0000
1.328932,0.02245,0.01659,0.00195,0.0000
1.330132,0.02440,0.00927,-0.00049,0.0000
1.331333,0.02586,0.00830,0.00049,0.0000
1.332533,0.03123,0.01220,0.00342,0.0000
1.333733,0.02782,0.00634,-0.00049,0.0000
1.334934,0.02391,0.01171,0.00342,0.0000
1.336134,0.02879,0.00488,0.00000,0.0000
1.337335,0.02440,0.01610,0.00146,0.0000
1.338535,0.02245,0.00976,0.00537,0.0000
1.339736,0.02635,0.00878,-0.00146,0.0000
1.340936,0.02538,0.00586,0.00098,0.0000
1.342137,0.02782,0.00927,0.00390,0.0000
1.343337,0.02342,0.01025,0.00049,0.0000
1.344538,0.02635,0.00781,0.00390,0.0000
1.345738,0.02684,0.01366,0.00781,0.0000
1.346939,0.02586,0.00878,0.00439,0.0000
1.348139,0.02489,0.01025,0.00000,0.0000
1.349340,0.02294,0.01074,-0.00195,0.0000
1.350540,0.02782,0.01415,0.00098,0.0000
1.351741,0.02538,0.00878,-0.00146,0.0000
1.352941,0.02635,0.01025,-0.00195,0.0000
1.354142,0.02391,0.01074,0.00244,0.0000
1.355342,0.02489,0.01171,0.00195,0.0000
1.356543,0.02196,0.00439,-0.00439,0.0000
1.357743,0.02538,0.01318,-0.00146,0.0000
1.358944,0.02733,0.00976,-0.00293,0.0000
1.360144,0.02538,0.00781,0.00195,0.0000
1.361345,0.02782,0.00976,0.00146,0.0000
1.362545,0.02586,0.00439,0.00293,0.0000
1.363745,0.02928,0.00781,0.00000,0.0000
1.364946,0.02440,0.01074,0.00195,0.0000
1.366146,0.02001,0.01415,0.00244,0.0000
1.367347,0.02635,0.00976,0.00000,0.0000
1.368547,0.02440,0.01122,0.00293,0.0000
1.369748,0.02196,0.00927,-0.00488,0.0000
1.370948,0.02684,0.01269,0.00342,0.0000
1.372149,0.02586,0.00878,-0.00390,0.0000
1.373349,0.02635,0.01122,-0.00098,0.0000
1.374550,0.02391,0.00878,0.00098,0.0000
1.375750,0.02538,0.00683,0.00049,0.0000
1.376951,0.02586,0.00683,-0.00390,0.0000
1.378151,0.03026,0.00781,0.00049,0.0000
1.379352,0.02294,0.01366,-0.00634,0.0000
1.380552,0.02489,0.01952,-0.00049,0.0000
1.381753,0.02586,0.00927,-0.00146,0.0000
1.382953,0.02001,0.00781,0.00439,0.0000
1.384154,0.02001,0.01171,-0.00098,0.0000
1.385354,0.03172,0.01122,-0.00195,0.0000
1.386555,0.01952,0.00830,-0.00195,0.0000
1.387755,0.02684,0.01562,-0.00244,0.0000
1.388956,0.02245,0.01269,-0.00000,0.0000
1.390156,0.02294,0.01269,0.00049,0.0000
1.391357,0.01903,0.01025,0.00488,0.0000
1.392557,0.02245,0.01025,-0.00390,0.0000
1.393758,0.02733,0.01269,0.00195,0.0000
1.394958,0.02098,0.00586,-0.00390,0.0000
1.396158,0.02684,0.00781,-0.00098,0.0000
1.397359,0.02586,0.01025,0.00342,0.0000
1.398559,0.03123,0.00537,0.00342,0.0000
1.399760,0.02342,0.01513,0.00244,0.0000
1.400960,0.02879,0.00830,-0.00146,0.0000
1.402161,0.02782,0.00878,0.00293,0.0000
1.403361,0.02391,0.01074,0.00439,0.0000
1.404562,0.02001,0.01464,-0.00390,0.0000
1.405762,0.02977,0.00976,-0.00146,0.0000
1.406963,0.02098,0.00781,0.00049,0.0000
1.408163,0.02342,0.00732,0.00098,0.0000
1.409364,0.02782,0.01074,0.00098,0.0000
1.410564,0.02830,0.00830,-0.00049,0.0000
1.411765,0.02245,0.01708,-0.00195,0.0000
1.412965,0.02489,0.01366,0.00146,0.0000
1.414166,0.02440,0.00049,-0.00195,0.0000
1.415366,0.02830,0.00732,-0.00049,0.0000
1.416567,0.03270,0.01122,0.00146,0.0000
1.417767,0.01952,0.01708,0.00146,0.0000
1.418968,0.02782,0.00390,0.00244,0.0000
1.420168,0.01659,0.00878,0.00293,0.0000
1.421369,0.02489,0.01366,0.00195,0.0000
1.422569,0.02147,0.00781,0.00439,0.0000
1.423770,0.03074,0.01025,-0.00390,0.0000
1.424970,0.02538,0.00830,0.00098,0.0000
1.426170,0.02294,0.01220,0.00098,0.0000
1.427371,0.02342,0.00683,-0.00049,0.0000
1.428571,0.02342,0.01025,0.00000,0.0000
1.429772,0.02538,0.00586,0.00146,0.0000
1.430972,0.02440,0.01269,-0.00098,0.0000
1.432173,0.02684,0.01171,0.00634,0.0000
1.433373,0.02977,0.00976,0.00586,0.0000
1.434574,0.02733,0.01025,-0.00098,0.0000
1.435774,0.02147,0.01025,0.00342,0.0000
1.436975,0.02001,0.00878,0.00293,0.0000
1.438175,0.02294,0.01025,0.00098,0.0000
1.439376,0.02830,0.01122,-0.00049,0.0000
1.440576,0.02391,0.00976,0.00195,0.0000
1.441777,0.02294,0.00830,0.00049,0.0000
1.442977,0.02538,0.00878,-0.00146,0.0000
1.444178,0.02098,0.00878,0.00293,0.0000
1.445378,0.02147,0.01122,0.00098,0.0000
1.446579,0.02635,0.01025,0.00342,0.0000
1.447779,0.02391,0.01610,-0.00342,0.0000
1.448980,0.02342,0.00927,-0.00195,0.0000
1.450180,0.02586,0.01025,-0.00878,0.0000
1.451381,0.02342,0.00830,-0.00098,0.0000
1.452581,0.02294,0.01025,-0.00342,0.0000
1.453782,0.02342,0.00878,0.00195,0.0000
1.454982,0.02684,0.00732,0.00293,0.0000
1.456182,0.02538,0.01025,0.00049,0.0000
1.457383,0.02147,0.01464,0.00293,0.0000
1.458583,0.02391,0.00732,-0.00195,0.0000
1.459784,0.02684,0.00781,-0.00342,0.0000
1.460984,0.03074,0.00976,0.00439,0.0000
1.462185,0.02147,0.01074,0.00293,0.0000
1.463385,0.02586,0.01366,0.00244,0.0000
1.464586,0.02440,0.00830,-0.00098,0.0000
1.465786,0.02733,0.00976,0.00293,0.0000
1.466987,0.02635,0.00781,0.00195,0.0000
1.468187,0.02928,0.00732,0.00781,0.0000
1.469388,0.02635,0.00878,-0.00781,0.0000
1.470588,0.02342,0.00683,-0.00342,0.0000
1.471789,0.02342,0.01122,0.00244,0.0000
1.472989,0.02635,0.01318,0.00244,0.0000
1.474190,0.02635,0.00830,0.00098,0.0000
1.475390,0.03221,0.00781,-0.00049,0.0000
1.476591,0.03026,0.01415,-0.00195,0.0000
1.477791,0.02147,0.00927,0.00488,0.0000
1.478992,0.02586,0.01464,0.00342,0.0000
1.480192,0.02098,0.00146,0.00098,0.0000
1.481393,0.02001,0.00927,0.00146,0.0000
1.482593,0.02733,0.00683,0.00537,0.0000
1.483794,0.02684,0.00830,-0.00293,0.0000
1.484994,0.02196,0.01220,-0.00342,0.0000
1.486194,0.02977,0.01318,-0.00000,0.0000
1.487395,0.02196,0.00927,-0.00293,0.0000
1.488595,0.02147,0.01269,0.00293,0.0000
1.489796,0.02684,0.00634,0.00244,0.0000
1.490996,0.02586,0.01074,0.00244,0.0000
1.492197,0.02440,0.00927,-0.00049,0.0000
1.493397,0.02489,0.00488,-0.00146,0.0000
1.494598,0.02586,0.01269,0.00146,0.0000
1.495798,0.02440,0.00781,-0.00586,0.0000
1.496999,0.02440,0.01122,-0.00439,0.0000
1.498199,0.01952,0.00781,-0.00293,0.0000
1.499400,0.02098,0.01025,-0.00390,0.0000
1.500600,0.02684,0.01171,0.00000,0.0000
1.501801,0.02294,0.00976,-0.00342,0.0000
1.503001,0.02684,0.00830,0.00195,0.0000
1.504202,0.02879,0.01171,-0.00000,0.0000
1.505402,0.02391,0.01074,-0.00488,0.0000
1.506603,0.02586,0.00878,-0.00732,0.0000
1.507803,0.03123,0.01025,0.00537,0.0000
1.509004,0.02733,0.00976,0.00098,0.0000
1.510204,0.03074,0.00878,0.00146,0.0000
1.511405,0.02977,0.01269,-0.00146,0.0000
1.512605,0.02733,0.01513,-0.00293,0.0000
1.513806,0.02489,0.00830,0.00390,0.0000
1.515006,0.02245,0.00976,-0.00342,0.0000
1.516206,0.02147,0.00732,-0.00146,0.0000
1.517407,0.02635,0.00586,-0.00000,0.0000
1.518607,0.02635,0.01318,-0.00244,0.0000
1.519808,0.02440,0.00781,-0.00146,0.0000
1.521008,0.02733,0.01074,-0.00146,0.0000
1.522209,0.02342,0.00586,-0.00146,0.0000
1.523409,0.02830,0.00781,0.00439,0.0000
1.524610,0.02489,0.01122,0.00000,0.0000
1.525810,0.02489,0.01122,0.00293,0.0000
1.527011,0.02489,0.01074,-0.00244,0.0000
1.528211,0.02489,0.01122,-0.00146,0.0000
1.529412,0.03270,0.01074,-0.00195,0.0000
1.530612,0.02001,0.01318,-0.00488,0.0000
1.531813,0.02538,0.01513,-0.00000,0.0000
1.533013,0.02879,0.01171,-0.00439,0.0000
1.534214,0.02733,0.00976,-0.00342,0.0000
1.535414,0.02391,0.00683,-0.00000,0.0000
1.536615,0.03026,0.00830,0.00098,0.0000
1.537815,0.02196,0.00878,-0.00244,0.0000
1.539016,0.02098,0.01415,0.00049,0.0000
1.540216,0.02684,0.00537,0.00342,0.0000
1.541417,0.02050,0.00732,0.00439,0.0000
1.542617,0.01806,0.00683,0.00244,0.0000
1.543818,0.02782,0.01269,-0.00098,0.0000
1.545018,0.02733,0.00781,0.00390,0.0000
1.546218,0.02733,0.00439,-0.00098,0.0000
1.547419,0.02342,0.00390,-0.00098,0.0000
1.548619,0.02538,0.01074,0.00293,0.0000
1.549820,0.02196,0.00488,0.00098,0.0000
1.551020,0.03026,0.01318,0.00146,0.0000
1.552221,0.02733,0.01318,-0.00244,0.0000
1.553421,0.02733,0.00634,-0.00098,0.0000
1.554622,0.01903,0.00878,0.00098,0.0000
1.555822,0.02733,0.00976,0.00146,0.0000
1.557023,0.02928,0.00537,0.00146,0.0000
1.558223,0.02879,0.00634,-0.00537,0.0000
1.559424,0.02733,0.00781,0.00683,0.0000
1.560624,0.02489,0.00976,0.00244,0.0000
1.561825,0.02391,0.01074,-0.00244,0.0000
1.563025,0.02684,0.00439,0.00342,0.0000
1.564226,0.02635,0.01074,-0.00049,0.0000
1.565426,0.02586,0.00976,-0.00098,0.0000
1.566627,0.02391,0.00927,0.00488,0.0000
1.567827,0.03026,0.00830,-0.00342,0.0000
1.569028,0.02147,0.01318,-0.00293,0.0000
1.570228,0.02489,0.01464,-0.00244,0.0000
1.571429,0.02342,0.00830,-0.00146,0.0000
1.572629,0.02830,0.00927,0.00976,0.0000
1.573830,0.02928,0.00488,-0.00146,0.0000
1.575030,0.02879,0.00878,-0.00293,0.0000
1.576230,0.02733,0.01171,0.00049,0.0000
1.577431,0.02098,0.00976,0.00244,0.0000
1.578631,0.03123,0.01074,0.00390,0.0000
1.579832,0.02635,0.00976,-0.00244,0.0000
1.581032,0.02489,0.01025,0.00586,0.0000
1.582233,0.02489,0.01171,0.00049,0.0000
1.583433,0.02391,0.01220,-0.00244,0.0000
1.584634,0.02635,0.00390,-0.00244,0.0000
1.585834,0.02586,0.00927,0.00146,0.0000
1.587035,0.02391,0.00098,0.00000,0.0000
1.588235,0.01708,0.00976,-0.00098,0.0000
1.589436,0.02489,0.00830,0.00049,0.0000
1.590636,0.02635,0.00830,0.00732,0.0000
1.591837,0.02635,0.01464,0.00439,0.0000
1.593037,0.02440,0.01122,-0.00146,0.0000
1.594238,0.02635,0.01318,-0.00195,0.0000
1.595438,0.02830,0.01171,0.00293,0.0000
1.596639,0.02342,0.01513,-0.00293,0.0000
1.597839,0.02928,0.00927,-0.00537,0.0000
1.599040,0.01903,0.00927,-0.00293,0.0000
1.600240,0.02098,0.00976,-0.00390,0.0000
1.601441,0.02245,0.01757,-0.00439,0.0000
1.602641,0.01757,0.00878,-0.00049,0.0000
1.603842,0.02196,0.01025,-0.00244,0.0000
1.605042,0.02879,0.01415,-0.00098,0.0000
1.606242,0.02879,0.01269,0.00098,0.0000
1.607443,0.02538,0.00830,-0.00146,0.0000
1.608643,0.03026,0.01513,-0.00439,0.0000
1.609844,0.02586,0.01122,-0.00293,0.0000
1.611044,0.02342,0.01415,0.00244,0.0000
1.612245,0.02586,0.01171,-0.00342,0.0000
1.613445,0.02440,0.01220,-0.00342,0.0000
1.614646,0.02733,0.00781,0.00146,0.0000
1.615846,0.02050,0.01415,-0.00293,0.0000
1.617047,0.02782,0.00781,-0.00293,0.0000
1.618247,0.02342,0.01025,0.00049,0.0000
1.619448,0.02733,0.01318,-0.00049,0.0000
1.620648,0.02050,0.00878,-0.00146,0.0000
1.621849,0.02391,0.01025,-0.00146,0.0000
1.623049,0.02538,0.01025,0.00342,0.0000
1.624250,0.02782,0.01025,0.00098,0.0000
1.625450,0.02147,0.01171,-0.00195,0.0000
1.626651,0.02977,0.00537,-0.00146,0.0000
1.627851,0.02635,0.00830,0.00488,0.0000
1.629052,0.02342,0.01610,-0.00049,0.0000
1.630252,0.02879,0.00390,0.00098,0.0000
1.631453,0.02538,0.00830,0.00098,0.0000
1.632653,0.02830,0.01220,-0.00146,0.0000
1.633854,0.03221,0.00439,0.00049,0.0000
1.635054,0.02733,0.00732,-0.00293,0.0000
1.636255,0.02342,0.00781,-0.00098,0.0000
1.637455,0.02391,0.01464,0.00342,0.0000
1.638655,0.02684,0.00732,-0.00049,0.0000
1.639856,0.02586,0.01171,0.00488,0.0000
1.641056,0.02245,0.00830,0.00049,0.0000
1.642257,0.02294,0.01025,0.00146,0.0000
1.643457,0.02684,0.00683,0.00049,0.0000
1.644658,0.03221,0.00537,-0.00244,0.0000
1.645858,0.01708,0.00878,0.00342,0.0000
1.647059,0.02733,0.00586,0.00439,0.0000
1.648259,0.02440,0.00927,0.00098,0.0000
1.649460,0.02733,0.01025,0.00000,0.0000
1.650660,0.02782,0.01122,-0.00049,0.0000
1.651861,0.02538,0.01464,0.00146,0.0000
1.653061,0.02196,0.01415,0.00342,0.0000
1.654262,0.02098,0.00683,0.00293,0.0000
1.655462,0.01952,0.00781,0.00098,0.0000
1.656663,0.02879,0.01513,0.00000,0.0000
1.657863,0.02440,0.00976,0.00049,0.0000
1.659064,0.02342,0.00878,-0.00049,0.0000
1.660264,0.02440,0.01318,-0.00293,0.0000
1.661465,0.02098,0.00830,0.00634,0.0000
1.662665,0.02586,0.01269,-0.00244,0.0000
1.663866,0.02879,0.00927,-0.00293,0.0000
1.665066,0.02830,0.01366,0.00439,0.0000
1.666267,0.02050,0.00976,0.00146,0.0000
1.667467,0.02928,0.01269,0.00146,0.0000
1.668667,0.02294,0.01318,-0.00146,0.0000
1.669868,0.01903,0.01464,0.00000,0.0000
1.671068,0.02147,0.00781,0.00244,0.0000
1.672269,0.02196,0.00878,0.00830,0.0000
1.673469,0.02489,0.00586,0.00146,0.0000
1.674670,0.02196,0.00488,0.00049,0.0000
1.675870,0.02050,0.00830,0.00195,0.0000
1.677071,0.02440,0.01025,0.00000,0.0000
1.678271,0.03074,0.01366,-0.00244,0.0000
1.679472,0.02294,0.00878,-0.00537,0.0000
1.680672,0.02635,0.01562,0.00146,0.0000
1.681873,0.02538,0.01074,-0.00439,0.0000
1.683073,0.03318,0.01269,0.00342,0.0000
1.684274,0.01952,0.00927,-0.00146,0.0000
1.685474,0.02830,0.00634,-0.00146,0.0000
1.686675,0.02098,0.01464,-0.00342,0.0000
1.687875,0.02342,0.00927,-0.00342,0.0000
1.689076,0.02489,0.01318,-0.00195,0.0000
1.690276,0.03465,0.00878,0.00098,0.0000
1.691477,0.02294,0.01171,-0.00146,0.0000
1.692677,0.01952,0.00927,-0.00049,0.0000
1.693878,0.02879,0.00878,-0.00195,0.0000
1.695078,0.02245,0.00976,0.00146,0.0000
1.696279,0.02440,0.01220,0.00098,0.0000
1.697479,0.02489,0.00634,0.00146,0.0000
1.698679,0.02538,0.00683,-0.00342,0.0000
1.699880,0.02440,0.01318,-0.00244,0.0000
1.701080,0.02586,0.00781,-0.00390,0.0000
1.702281,0.02635,0.01074,0.00195,0.0000
1.703481,0.02733,0.00586,-0.00830,0.0000
1.704682,0.02391,0.00927,0.00439,0.0000
1.705882,0.02294,0.01318,-0.00098,0.0000
1.707083,0.02196,0.01025,-0.00195,0.0000
1.708283,0.02684,0.01074,0.00049,0.0000
1.709484,0.02489,0.00878,-0.00098,0.0000
1.710684,0.02684,0.01025,-0.00146,0.0000
1.711885,0.02684,0.00439,0.00098,0.0000
1.713085,0.03026,0.00488,0.00146,0.0000
1.714286,0.02586,0.01122,-0.00195,0.0000
1.715486,0.02733,0.00488,0.00439,0.0000
1.716687,0.02147,0.01366,-0.00390,0.0000
1.717887,0.02196,0.01269,0.00244,0.0000
1.719088,0.02391,0.00634,0.00049,0.0000
1.720288,0.02147,0.00342,-0.00342,0.0000
1.721489,0.02684,0.00244,0.00244,0.0000
1.722689,0.02098,0.01074,0.00390,0.0000
1.723890,0.02538,0.00976,-0.00488,0.0000
1.725090,0.01757,0.01415,0.00146,0.0000
1.726291,0.02147,0.01122,-0.00049,0.0000
1.727491,0.02391,0.01464,0.00049,0.0000
1.728691,0.02440,0.01269,-0.00537,0.0000
1.729892,0.01952,0.00732,0.00146,0.0000
1.731092,0.02538,0.00927,0.00342,0.0000
1.732293,0.02782,0.00732,0.00049,0.0000
1.733493,0.02684,0.00878,-0.00195,0.0000
1.734694,0.02294,0.00830,-0.00098,0.0000
1.735894,0.02342,0.00927,0.00098,0.0000
1.737095,0.02147,0.01415,-0.00098,0.0000
1.738295,0.02684,0.00830,-0.00439,0.0000
1.739496,0.02928,0.00634,-0.00390,0.0000
1.740696,0.02342,0.00781,-0.00439,0.0000
1.741897,0.02001,0.00830,-0.00000,0.0000
1.743097,0.02538,0.00830,0.00537,0.0000
1.744298,0.02733,0.00927,0.00390,0.0000
1.745498,0.01659,0.00878,-0.00098,0.0000
1.746699,0.02538,0.01318,-0.00098,0.0000
1.747899,0.03172,0.01269,0.00244,0.0000
1.749100,0.02733,0.00781,0.00195,0.0000
1.750300,0.02684,0.01269,0.00342,0.0000
1.751501,0.02635,0.01415,0.00098,0.0000
1.752701,0.02830,0.00976,-0.00146,0.0000
1.753902,0.02196,0.00732,0.00146,0.0000
1.755102,0.02245,0.01122,0.00537,0.0000
1.756303,0.02635,0.00976,0.00049,0.0000
1.757503,0.02294,0.01074,0.00586,0.0000
1.758703,0.02586,0.00683,-0.00293,0.0000
1.759904,0.01903,0.01610,-0.00098,0.0000
1.761104,0.02733,0.00927,0.00049,0.0000
1.762305,0.02733,0.01171,-0.00049,0.0000
1.763505,0.02489,0.00830,0.00244,0.0000
1.764706,0.02538,0.01025,0.00098,0.0000
1.765906,0.02977,0.00293,0.00195,0.0000
1.767107,0.02196,0.00586,0.00439,0.0000
1.768307,0.02245,0.00244,-0.00342,0.0000
1.769508,0.02196,0.01318,-0.00098,0.0000
1.770708,0.02391,0.00586,0.00586,0.0000
1.771909,0.02196,0.00537,-0.00098,0.0000
1.773109,0.02489,0.01318,-0.00342,0.0000
1.774310,0.02294,0.00830,-0.00244,0.0000
1.775510,0.02050,0.00927,-0.00342,0.0000
1.776711,0.02050,0.01318,-0.00049,0.0000
1.777911,0.02879,0.01171,0.00049,0.0000
1.779112,0.02489,0.01074,0.00098,0.0000
1.780312,0.02440,0.01220,0.00195,0.0000
1.781513,0.02489,0.00439,-0.00049,0.0000
1.782713,0.02489,0.01415,0.00244,0.0000
1.783914,0.02733,0.01415,0.00342,0.0000
1.785114,0.02684,0.01562,-0.00439,0.0000
1.786315,0.02342,0.00390,-0.00293,0.0000
1.787515,0.02245,0.00732,0.00146,0.0000
1.788715,0.02196,0.00830,-0.00342,0.0000
1.789916,0.02147,0.01513,0.00293,0.0000
1.791116,0.02928,0.01171,-0.00195,0.0000
1.792317,0.02245,0.01562,-0.00195,0.0000
1.793517,0.01903,0.01122,0.00049,0.0000
1.794718,0.02245,0.00830,0.00683,0.0000
1.795918,0.02245,0.00634,-0.00342,0.0000
1.797119,0.02586,0.00830,-0.00000,0.0000
1.798319,0.02245,0.01415,-0.00244,0.0000
1.799520,0.02684,0.00732,0.00146,0.0000
1.800720,0.02635,0.00488,-0.00049,0.0000
1.801921,0.02879,0.01074,-0.00049,0.0000
1.803121,0.03172,0.01415,0.00146,0.0000
1.804322,0.03367,0.01757,-0.00098,0.0000
1.805522,0.02928,0.01366,-0.00000,0.0000
1.806723,0.02147,0.01318,0.00146,0.0000
1.807923,0.02391,0.00488,-0.00000,0.0000
1.809124,0.02586,0.00878,-0.00098,0.0000
1.810324,0.03123,0.00878,-0.00293,0.0000
1.811525,0.02684,0.01025,0.00098,0.0000
1.812725,0.02879,0.00732,0.00049,0.0000
1.813926,0.02440,0.01269,-0.00049,0.0000
1.815126,0.02684,0.01366,-0.00195,0.0000
1.816327,0.02733,0.01025,-0.00146,0.0000
1.817527,0.02342,0.00927,-0.00293,0.0000
1.818727,0.02733,0.01074,0.00537,0.0000
1.819928,0.02830,0.01122,0.00195,0.0000
1.821128,0.02440,0.01269,0.00586,0.0000
1.822329,0.02782,0.00732,-0.00537,0.0000
1.823529,0.02977,0.01464,-0.00488,0.0000
1.824730,0.02538,0.01025,0.00098,0.0000
1.825930,0.02489,0.00976,-0.00049,0.0000
1.827131,0.02391,0.01220,-0.00146,0.0000
1.828331,0.02294,0.00781,-0.00195,0.0000
1.829532,0.02538,0.01269,-0.00098,0.0000
1.830732,0.02391,0.01659,-0.00781,0.0000
1.831933,0.02391,0.01122,0.00732,0.0000
1.833133,0.02245,0.01074,-0.00098,0.0000
1.834334,0.02050,0.00878,-0.00049,0.0000
1.835534,0.02196,0.01464,0.00293,0.0000
1.836735,0.02586,0.01366,-0.00049,0.0000
1.837935,0.02147,0.00537,0.00098,0.0000
1.839136,0.02294,0.01318,0.00195,0.0000
1.840336,0.02977,0.00781,0.00244,0.0000
1.841537,0.02830,0.00634,0.00146,0.0000
1.842737,0.02294,0.00976,0.00342,0.0000
1.843938,0.02684,0.00781,0.00342,0.0000
1.845138,0.02294,0.01366,0.00049,0.0000
1.846339,0.02977,0.00634,0.00195,0.0000
1.847539,0.02342,0.00634,-0.00146,0.0000
1.848739,0.02538,0.00732,0.00244,0.0000
1.849940,0.02928,0.00976,-0.00390,0.0000
1.851140,0.02245,0.01171,-0.00390,0.0000
1.852341,0.02879,0.00683,-0.00195,0.0000
1.853541,0.02245,0.00781,0.00146,0.0000
1.854742,0.02586,0.00537,-0.00146,0.0000
1.855942,0.02391,0.00927,-0.00098,0.0000
1.857143,0.02489,0.00683,0.00390,0.0000
1.858343,0.02538,0.01659,0.00488,0.0000
1.859544,0.02489,0.01562,0.00683,0.0000
1.860744,0.02196,0.00732,0.00342,0.0000
1.861945,0.02782,0.01025,0.00244,0.0000
1.863145,0.02733,0.01122,0.00195,0.0000
1.864346,0.02879,0.00830,-0.00293,0.0000
1.865546,0.02928,0.00878,0.00098,0.0000
1.866747,0.02098,0.01171,-0.00000,0.0000
1.867947,0.02879,0.00927,0.00342,0.0000
1.869148,0.02879,0.00927,0.00195,0.0000
1.870348,0.02342,0.00976,-0.00244,0.0000
1.871549,0.02830,0.01366,-0.00049,0.0000
1.872749,0.02928,0.00927,0.00195,0.0000
1.873950,0.02342,0.01122,0.00098,0.0000
1.875150,0.02098,0.01074,-0.00146,0.0000
1.876351,0.02391,0.01220,0.00293,0.0000
1.877551,0.03318,0.00927,-0.00537,0.0000
1.878752,0.02586,0.00830,0.00195,0.0000
1.879952,0.02147,0.00781,-0.00244,0.0000
1.881152,0.02440,0.01074,-0.00439,0.0000
1.882353,0.02196,0.01025,-0.00098,0.0000
1.883553,0.02391,0.00927,0.00342,0.0000
1.884754,0.02538,0.01074,-0.00439,0.0000
1.885954,0.01708,0.01708,-0.00049,0.0000
1.887155,0.02586,0.01220,0.00000,0.0000
1.888355,0.02928,0.00439,-0.00146,0.0000
1.889556,0.02440,0.01366,-0.00098,0.0000
1.890756,0.02391,0.01025,-0.00049,0.0000
1.891957,0.02830,0.00683,0.00049,0.0000
1.893157,0.02098,0.01415,0.00439,0.0000
1.894358,0.02147,0.00976,-0.00830,0.0000
1.895558,0.02098,0.01318,0.00098,0.0000
1.896759,0.02440,0.00830,0.00293,0.0000
1.897959,0.02635,0.01318,-0.00537,0.0000
1.899160,0.02489,0.00927,0.00195,0.0000
1.900360,0.02684,0.01269,0.00293,0.0000
1.901561,0.02733,0.01220,-0.00098,0.0000
1.902761,0.02635,0.00634,0.00098,0.0000
1.903962,0.02245,0.01122,-0.00195,0.0000
1.905162,0.02440,0.01122,-0.00390,0.0000
1.906363,0.02879,0.00976,-0.00146,0.0000
1.907563,0.02196,0.00439,-0.00195,0.0000
1.908764,0.02440,0.01074,0.00293,0.0000
1.909964,0.02391,0.00878,-0.00195,0.0000
1.911164,0.02440,0.01366,0.00195,0.0000
1.912365,0.02196,0.00683,0.00244,0.0000
1.913565,0.02098,0.01269,0.00342,0.0000
1.914766,0.03270,0.01025,0.00000,0.0000
1.915966,0.02782,0.01757,0.00146,0.0000
1.917167,0.02294,0.00683,-0.00244,0.0000
1.918367,0.02489,0.01269,-0.00293,0.0000
1.919568,0.02684,0.00830,0.00488,0.0000
1.920768,0.02391,0.00732,0.00342,0.0000
1.921969,0.02684,0.01318,-0.00293,0.0000
1.923169,0.02294,0.01171,-0.00244,0.0000
1.924370,0.02391,0.01318,0.00537,0.0000
1.925570,0.02489,0.00537,0.00098,0.0000
1.926771,0.02342,0.00634,0.00342,0.0000
1.927971,0.01757,0.01171,0.00439,0.0000
1.929172,0.02489,0.00732,-0.00049,0.0000
1.930372,0.02586,0.01415,0.00293,0.0000
1.931573,0.02635,0.01513,-0.00342,0.0000
1.932773,0.02196,0.00976,-0.00000,0.0000
1.933974,0.02586,0.01025,0.00244,0.0000
1.935174,0.02586,0.01025,0.00439,0.0000
1.936375,0.01952,0.00927,0.00000,0.0000
1.937575,0.01854,0.00976,0.00146,0.0000
1.938776,0.02635,0.00927,-0.00244,0.0000
1.939976,0.02196,0.01122,0.00293,0.0000
1.941176,0.02782,0.00878,-0.00390,0.0000
1.942377,0.03123,0.00830,-0.00098,0.0000
1.943577,0.02342,0.00927,-0.00049,0.0000
1.944778,0.02294,0.00830,-0.00293,0.0000
1.945978,0.02489,0.00976,-0.00195,0.0000
1.947179,0.02684,0.01171,-0.00098,0.0000
1.948379,0.02147,0.01610,0.00293,0.0000
1.949580,0.02879,0.00488,0.00195,0.0000
1.950780,0.02782,0.00586,0.00098,0.0000
1.951981,0.02684,0.00976,0.00098,0.0000
1.953181,0.02342,0.01025,0.00098,0.0000
1.954382,0.02782,0.00976,-0.00293,0.0000
1.955582,0.02733,0.01562,-0.00098,0.0000
1.956783,0.02147,0.00439,-0.00049,0.0000
1.957983,0.03123,0.00976,0.00244,0.0000
1.959184,0.02391,0.00634,0.00098,0.0000
1.960384,0.02586,0.00927,0.00146,0.0000
1.961585,0.02342,0.01171,-0.00342,0.0000
1.962785,0.02635,0.00586,0.00488,0.0000
1.963986,0.02830,0.01318,-0.00195,0.0000
1.965186,0.02245,0.00732,-0.00293,0.0000
1.966387,0.02001,0.00683,0.00000,0.0000
