t_s,ax_g,ay_g,az_g,speed_kph
1.279712,-0.77348,0.00537,-0.00586,35.3750
1.280912,-0.77250,0.00439,0.00049,35.1250
1.282113,-0.77690,0.00976,-0.00146,35.1250
1.283313,-0.77641,0.01171,0.00244,35.1250
1.284514,-0.77153,0.01025,-0.00293,35.1250
1.285714,-0.77494,0.00878,0.00537,35.1250
1.286915,-0.77543,0.00537,-0.00000,35.1250
1.288115,-0.77934,0.00927,-0.00146,35.1250
1.289316,-0.77446,0.00830,0.00098,35.1250
1.290516,-0.77299,0.00781,-0.00439,34.8125
1.291717,-0.77738,0.01025,-0.00293,34.8125
1.292917,-0.77641,0.01025,0.00195,34.8125
1.294118,-0.77006,0.01122,-0.00098,34.8125
1.295318,-0.77446,0.00927,0.00049,34.8125
1.296519,-0.77592,0.00732,-0.00683,34.8125
1.297719,-0.77836,0.00927,-0.00390,34.8125
1.298920,-0.77690,0.00878,-0.00488,34.8125
1.300120,-0.77592,0.00488,0.00488,34.5625
1.301321,-0.77104,0.00878,-0.00049,34.5625
1.302521,-0.77690,0.00488,0.00390,34.5625
1.303721,-0.76958,0.00390,-0.00098,34.5625
1.304922,-0.77787,0.00732,0.00293,34.5625
1.306122,-0.77592,0.00781,-0.00195,34.5625
1.307323,-0.77250,0.01220,-0.00146,34.5625
1.308523,-0.77592,0.00878,-0.00049,34.5625
1.309724,-0.77738,0.01171,0.00000,34.5625
1.310924,-0.77543,0.01415,-0.00634,34.2500
1.312125,-0.77348,0.01025,-0.00049,34.2500
1.313325,-0.78031,0.01122,-0.00293,34.2500
1.314526,-0.77592,0.00781,-0.00244,34.2500
1.315726,-0.77543,0.01220,-0.00098,34.2500
1.316927,-0.77641,0.01025,-0.00146,34.2500
1.318127,-0.77299,0.01025,-0.00049,34.2500
1.319328,-0.77690,0.00634,0.00293,34.2500
1.320528,-0.77592,0.00732,0.00293,34.0000
1.321729,-0.77494,0.00781,0.00488,34.0000
1.322929,-0.77299,0.01025,-0.00244,34.0000
1.324130,-0.77543,0.01318,-0.00049,34.0000
1.325330,-0.77055,0.00537,-0.00098,34.0000
1.326531,-0.77787,0.00878,-0.00146,34.0000
1.327731,-0.77104,0.00878,0.00146,34.0000
1.328932,-0.77738,0.01659,0.00195,34.0000
1.330132,-0.77543,0.00927,-0.00049,33.6875
1.331333,-0.77397,0.00830,0.00049,33.6875
1.332533,-0.76860,0.01220,0.00342,33.6875
1.333733,-0.77250,0.00634,-0.00049,33.6875
1.334934,-0.77641,0.01171,0.00342,33.6875
1.336134,-0.77104,0.00488,0.00000,33.6875
1.337335,-0.77543,0.01610,0.00146,33.6875
1.338535,-0.77738,0.00976,0.00537,33.6875
1.339736,-0.77348,0.00878,-0.00146,33.6875
1.340936,-0.77494,0.00586,0.00098,33.3750
1.342137,-0.77202,0.00927,0.00390,33.3750
1.343337,-0.77641,0.01025,0.00049,33.3750
1.344538,-0.77397,0.00781,0.00390,33.3750
1.345738,-0.77299,0.01366,0.00781,33.3750
1.346939,-0.77397,0.00878,0.00439,33.3750
1.348139,-0.77494,0.01025,0.00000,33.3750
1.349340,-0.77690,0.01074,-0.00195,33.3750
1.350540,-0.77250,0.01415,0.00098,33.1250
1.351741,-0.77446,0.00878,-0.00146,33.1250
1.352941,-0.77348,0.01025,-0.00195,33.1250
1.354142,-0.77592,0.01074,0.00244,33.1250
1.355342,-0.77494,0.01171,0.00195,33.1250
1.356543,-0.77787,0.00439,-0.00439,33.1250
1.357743,-0.77494,0.01318,-0.00146,33.1250
1.358944,-0.77250,0.00976,-0.00293,33.1250
1.360144,-0.77494,0.00781,0.00195,32.8750
1.361345,-0.77250,0.00976,0.00146,32.8750
1.362545,-0.77397,0.00439,0.00293,32.8750
1.363745,-0.77104,0.00781,0.00000,32.8750
1.364946,-0.77543,0.01074,0.00195,32.8750
1.366146,-0.77982,0.01415,0.00244,32.8750
1.367347,-0.77348,0.00976,0.00000,32.8750
1.368547,-0.77543,0.01122,0.00293,32.8750
1.369748,-0.77787,0.00927,-0.00488,32.8750
1.370948,-0.77299,0.01269,0.00342,32.5625
1.372149,-0.77397,0.00878,-0.00390,32.5625
1.373349,-0.77348,0.01122,-0.00098,32.5625
1.374550,-0.77592,0.00878,0.00098,32.5625
1.375750,-0.77446,0.00683,0.00049,32.5625
1.376951,-0.77446,0.00683,-0.00390,32.5625
1.378151,-0.76958,0.00781,0.00049,32.5625
1.379352,-0.77690,0.01366,-0.00634,32.5625
1.380552,-0.77494,0.01952,-0.00049,32.3125
1.381753,-0.77397,0.00927,-0.00146,32.3125
1.382953,-0.78031,0.00781,0.00439,32.3125
1.384154,-0.77982,0.01171,-0.00098,32.3125
1.385354,-0.76860,0.01122,-0.00195,32.3125
1.386555,-0.78031,0.00830,-0.00195,32.3125
1.387755,-0.77348,0.01562,-0.00244,32.3125
1.388956,-0.77738,0.01269,-0.00000,32.3125
1.390156,-0.77738,0.01269,0.00049,32.0000
1.391357,-0.78080,0.01025,0.00488,32.0000
1.392557,-0.77787,0.01025,-0.00390,32.0000
1.393758,-0.77250,0.01269,0.00195,32.0000
1.394958,-0.77934,0.00586,-0.00390,32.0000
1.396158,-0.77299,0.00781,-0.00098,32.0000
1.397359,-0.77397,0.01025,0.00342,32.0000
1.398559,-0.76909,0.00537,0.00342,32.0000
1.399760,-0.77641,0.01513,0.00244,32.0000
1.400960,-0.77104,0.00830,-0.00146,31.6875
1.402161,-0.77250,0.00878,0.00293,31.6875
1.403361,-0.77592,0.01074,0.00439,31.6875
1.404562,-0.77982,0.01464,-0.00390,31.6875
1.405762,-0.77055,0.00976,-0.00146,31.6875
1.406963,-0.77934,0.00781,0.00049,31.6875
1.408163,-0.77641,0.00732,0.00098,31.6875
1.409364,-0.77250,0.01074,0.00098,31.6875
1.410564,-0.77153,0.00830,-0.00049,31.4375
1.411765,-0.77738,0.01708,-0.00195,31.4375
1.412965,-0.77494,0.01366,0.00146,31.4375
1.414166,-0.77592,0.00049,-0.00195,31.4375
1.415366,-0.77153,0.00732,-0.00049,31.4375
1.416567,-0.76762,0.01122,0.00146,31.4375
1.417767,-0.78031,0.01708,0.00146,31.4375
1.418968,-0.77202,0.00390,0.00244,31.4375
1.420168,-0.78373,0.00878,0.00293,31.1875
1.421369,-0.77494,0.01366,0.00195,31.1875
1.422569,-0.77836,0.00781,0.00439,31.1875
1.423770,-0.76909,0.01025,-0.00390,31.1875
1.424970,-0.77446,0.00830,0.00098,31.1875
1.426170,-0.77738,0.01220,0.00098,31.1875
1.427371,-0.77641,0.00683,-0.00049,31.1875
1.428571,-0.77690,0.01025,0.00000,31.1875
1.429772,-0.77446,0.00586,0.00146,31.1875
1.430972,-0.77543,0.01269,-0.00098,30.8750
1.432173,-0.77299,0.01171,0.00634,30.8750
1.433373,-0.77055,0.00976,0.00586,30.8750
1.434574,-0.77299,0.01025,-0.00098,30.8750
1.435774,-0.77885,0.01025,0.00342,30.8750
1.436975,-0.77982,0.00878,0.00293,30.8750
1.438175,-0.77738,0.01025,0.00098,30.8750
1.439376,-0.77202,0.01122,-0.00049,30.8750
1.440576,-0.77592,0.00976,0.00195,30.5625
1.441777,-0.77690,0.00830,0.00049,30.5625
1.442977,-0.77446,0.00878,-0.00146,30.5625
1.444178,-0.77934,0.00878,0.00293,30.5625
1.445378,-0.77836,0.01122,0.00098,30.5625
1.446579,-0.77348,0.01025,0.00342,30.5625
1.447779,-0.77592,0.01610,-0.00342,30.5625
1.448980,-0.77641,0.00927,-0.00195,30.5625
1.450180,-0.77397,0.01025,-0.00878,30.3125
1.451381,-0.77690,0.00830,-0.00098,30.3125
1.452581,-0.77690,0.01025,-0.00342,30.3125
1.453782,-0.77641,0.00878,0.00195,30.3125
1.454982,-0.77299,0.00732,0.00293,30.3125
1.456182,-0.77494,0.01025,0.00049,30.3125
1.457383,-0.77836,0.01464,0.00293,30.3125
1.458583,-0.77592,0.00732,-0.00195,30.3125
1.459784,-0.77299,0.00781,-0.00342,30.3125
1.460984,-0.76958,0.00976,0.00439,30.0000
1.462185,-0.77836,0.01074,0.00293,30.0000
1.463385,-0.77397,0.01366,0.00244,30.0000
1.464586,-0.77592,0.00830,-0.00098,30.0000
1.465786,-0.77250,0.00976,0.00293,30.0000
1.466987,-0.77348,0.00781,0.00195,30.0000
1.468187,-0.77055,0.00732,0.00781,30.0000
1.469388,-0.77348,0.00878,-0.00781,30.0000
1.470588,-0.77641,0.00683,-0.00342,29.7500
1.471789,-0.77641,0.01122,0.00244,29.7500
1.472989,-0.77397,0.01318,0.00244,29.7500
1.474190,-0.77397,0.00830,0.00098,29.7500
1.475390,-0.76762,0.00781,-0.00049,29.7500
1.476591,-0.77006,0.01415,-0.00195,29.7500
1.477791,-0.77836,0.00927,0.00488,29.7500
1.478992,-0.77397,0.01464,0.00342,29.7500
1.480192,-0.77885,0.00146,0.00098,29.5000
1.481393,-0.77982,0.00927,0.00146,29.5000
1.482593,-0.77299,0.00683,0.00537,29.5000
1.483794,-0.77348,0.00830,-0.00293,29.5000
1.484994,-0.77787,0.01220,-0.00342,29.5000
1.486194,-0.77006,0.01318,-0.00000,29.5000
1.487395,-0.77787,0.00927,-0.00293,29.5000
1.488595,-0.77836,0.01269,0.00293,29.5000
1.489796,-0.77299,0.00634,0.00244,29.5000
1.490996,-0.77446,0.01074,0.00244,29.1875
1.492197,-0.77543,0.00927,-0.00049,29.1875
1.493397,-0.77543,0.00488,-0.00146,29.1875
1.494598,-0.77446,0.01269,0.00146,29.1875
1.495798,-0.77543,0.00781,-0.00586,29.1875
1.496999,-0.77543,0.01122,-0.00439,29.1875
1.498199,-0.78080,0.00781,-0.00293,29.1875
1.499400,-0.77885,0.01025,-0.00390,29.1875
1.500600,-0.77299,0.01171,0.00000,28.8750
1.501801,-0.77690,0.00976,-0.00342,28.8750
1.503001,-0.77348,0.00830,0.00195,28.8750
1.504202,-0.77153,0.01171,-0.00000,28.8750
1.505402,-0.77592,0.01074,-0.00488,28.8750
1.506603,-0.77397,0.00878,-0.00732,28.8750
1.507803,-0.76860,0.01025,0.00537,28.8750
1.509004,-0.77299,0.00976,0.00098,28.8750
1.510204,-0.76958,0.00878,0.00146,28.6250
1.511405,-0.77055,0.01269,-0.00146,28.6250
1.512605,-0.77250,0.01513,-0.00293,28.6250
1.513806,-0.77543,0.00830,0.00390,28.6250
1.515006,-0.77738,0.00976,-0.00342,28.6250
1.516206,-0.77836,0.00732,-0.00146,28.6250
1.517407,-0.77348,0.00586,-0.00000,28.6250
1.518607,-0.77348,0.01318,-0.00244,28.6250
1.519808,-0.77543,0.00781,-0.00146,28.6250
1.521008,-0.77250,0.01074,-0.00146,28.3125
1.522209,-0.77690,0.00586,-0.00146,28.3125
1.523409,-0.77153,0.00781,0.00439,28.3125
1.524610,-0.77494,0.01122,0.00000,28.3125
1.525810,-0.77494,0.01122,0.00293,28.3125
1.527011,-0.77494,0.01074,-0.00244,28.3125
1.528211,-0.77543,0.01122,-0.00146,28.3125
1.529412,-0.76762,0.01074,-0.00195,28.3125
1.530612,-0.77982,0.01318,-0.00488,28.0625
1.531813,-0.77446,0.01513,-0.00000,28.0625
1.533013,-0.77104,0.01171,-0.00439,28.0625
1.534214,-0.77299,0.00976,-0.00342,28.0625
1.535414,-0.77592,0.00683,-0.00000,28.0625
1.536615,-0.76958,0.00830,0.00098,28.0625
1.537815,-0.77836,0.00878,-0.00244,28.0625
1.539016,-0.77885,0.01415,0.00049,28.0625
1.540216,-0.77348,0.00537,0.00342,27.7500
1.541417,-0.77934,0.00732,0.00439,27.7500
1.542617,-0.78226,0.00683,0.00244,27.7500
1.543818,-0.77250,0.01269,-0.00098,27.7500
1.545018,-0.77250,0.00781,0.00390,27.7500
1.546218,-0.77299,0.00439,-0.00098,27.7500
1.547419,-0.77641,0.00390,-0.00098,27.7500
1.548619,-0.77446,0.01074,0.00293,27.7500
1.549820,-0.77787,0.00488,0.00098,27.7500
1.551020,-0.76958,0.01318,0.00146,27.5000
1.552221,-0.77250,0.01318,-0.00244,27.5000
1.553421,-0.77299,0.00634,-0.00098,27.5000
1.554622,-0.78080,0.00878,0.00098,27.5000
1.555822,-0.77250,0.00976,0.00146,27.5000
1.557023,-0.77055,0.00537,0.00146,27.5000
1.558223,-0.77153,0.00634,-0.00537,27.5000
1.559424,-0.77250,0.00781,0.00683,27.5000
1.560624,-0.77494,0.00976,0.00244,27.1875
1.561825,-0.77592,0.01074,-0.00244,27.1875
1.563025,-0.77299,0.00439,0.00342,27.1875
1.564226,-0.77397,0.01074,-0.00049,27.1875
1.565426,-0.77446,0.00976,-0.00098,27.1875
1.566627,-0.77592,0.00927,0.00488,27.1875
1.567827,-0.77006,0.00830,-0.00342,27.1875
1.569028,-0.77836,0.01318,-0.00293,27.1875
1.570228,-0.77494,0.01464,-0.00244,26.9375
1.571429,-0.77690,0.00830,-0.00146,26.9375
1.572629,-0.77202,0.00927,0.00976,26.9375
1.573830,-0.77055,0.00488,-0.00146,26.9375
1.575030,-0.77104,0.00878,-0.00293,26.9375
1.576230,-0.77250,0.01171,0.00049,26.9375
1.577431,-0.77934,0.00976,0.00244,26.9375
1.578631,-0.76860,0.01074,0.00390,26.9375
1.579832,-0.77348,0.00976,-0.00244,26.9375
1.581032,-0.77543,0.01025,0.00586,26.6250
1.582233,-0.77494,0.01171,0.00049,26.6250
1.583433,-0.77592,0.01220,-0.00244,26.6250
1.584634,-0.77397,0.00390,-0.00244,26.6250
1.585834,-0.77397,0.00927,0.00146,26.6250
1.587035,-0.77592,0.00098,0.00000,26.6250
1.588235,-0.78275,0.00976,-0.00098,26.6250
1.589436,-0.77494,0.00830,0.00049,26.6250
1.590636,-0.77348,0.00830,0.00732,26.3750
1.591837,-0.77348,0.01464,0.00439,26.3750
1.593037,-0.77543,0.01122,-0.00146,26.3750
1.594238,-0.77348,0.01318,-0.00195,26.3750
1.595438,-0.77202,0.01171,0.00293,26.3750
1.596639,-0.77641,0.01513,-0.00293,26.3750
1.597839,-0.77055,0.00927,-0.00537,26.3750
1.599040,-0.78080,0.00927,-0.00293,26.3750
1.600240,-0.77885,0.00976,-0.00390,26.0625
1.601441,-0.77787,0.01757,-0.00439,26.0625
1.602641,-0.78226,0.00878,-0.00049,26.0625
1.603842,-0.77787,0.01025,-0.00244,26.0625
1.605042,-0.77104,0.01415,-0.00098,26.0625
1.606242,-0.77104,0.01269,0.00098,26.0625
1.607443,-0.77494,0.00830,-0.00146,26.0625
1.608643,-0.77006,0.01513,-0.00439,26.0625
1.609844,-0.77446,0.01122,-0.00293,26.0625
1.611044,-0.77641,0.01415,0.00244,25.7500
1.612245,-0.77446,0.01171,-0.00342,25.7500
1.613445,-0.77543,0.01220,-0.00342,25.7500
1.614646,-0.77299,0.00781,0.00146,25.7500
1.615846,-0.77934,0.01415,-0.00293,25.7500
1.617047,-0.77202,0.00781,-0.00293,25.7500
1.618247,-0.77641,0.01025,0.00049,25.7500
1.619448,-0.77250,0.01318,-0.00049,25.7500
1.620648,-0.77982,0.00878,-0.00146,25.5000
1.621849,-0.77641,0.01025,-0.00146,25.5000
1.623049,-0.77494,0.01025,0.00342,25.5000
1.624250,-0.77250,0.01025,0.00098,25.5000
1.625450,-0.77885,0.01171,-0.00195,25.5000
1.626651,-0.77006,0.00537,-0.00146,25.5000
1.627851,-0.77348,0.00830,0.00488,25.5000
1.629052,-0.77641,0.01610,-0.00049,25.5000
1.630252,-0.77153,0.00390,0.00098,25.2500
1.631453,-0.77446,0.00830,0.00098,25.2500
1.632653,-0.77153,0.01220,-0.00146,25.2500
1.633854,-0.76811,0.00439,0.00049,25.2500
1.635054,-0.77250,0.00732,-0.00293,25.2500
1.636255,-0.77641,0.00781,-0.00098,25.2500
1.637455,-0.77641,0.01464,0.00342,25.2500
1.638655,-0.77348,0.00732,-0.00049,25.2500
1.639856,-0.77397,0.01171,0.00488,25.2500
1.641056,-0.77738,0.00830,0.00049,24.9375
1.642257,-0.77690,0.01025,0.00146,24.9375
1.643457,-0.77299,0.00683,0.00049,24.9375
1.644658,-0.76811,0.00537,-0.00244,24.9375
1.645858,-0.78275,0.00878,0.00342,24.9375
1.647059,-0.77299,0.00586,0.00439,24.9375
1.648259,-0.77543,0.00927,0.00098,24.9375
1.649460,-0.77250,0.01025,0.00000,24.9375
1.650660,-0.77250,0.01122,-0.00049,24.6875
1.651861,-0.77494,0.01464,0.00146,24.6875
1.653061,-0.77787,0.01415,0.00342,24.6875
1.654262,-0.77934,0.00683,0.00293,24.6875
1.655462,-0.78080,0.00781,0.00098,24.6875
1.656663,-0.77153,0.01513,0.00000,24.6875
1.657863,-0.77543,0.00976,0.00049,24.6875
1.659064,-0.77641,0.00878,-0.00049,24.6875
1.660264,-0.77592,0.01318,-0.00293,24.3750
1.661465,-0.77885,0.00830,0.00634,24.3750
1.662665,-0.77397,0.01269,-0.00244,24.3750
1.663866,-0.77104,0.00927,-0.00293,24.3750
1.665066,-0.77153,0.01366,0.00439,24.3750
1.666267,-0.77982,0.00976,0.00146,24.3750
1.667467,-0.77104,0.01269,0.00146,24.3750
1.668667,-0.77738,0.01318,-0.00146,24.3750
1.669868,-0.78080,0.01464,0.00000,24.3750
1.671068,-0.77885,0.00781,0.00244,24.0625
1.672269,-0.77787,0.00878,0.00830,24.0625
1.673469,-0.77494,0.00586,0.00146,24.0625
1.674670,-0.77787,0.00488,0.00049,24.0625
1.675870,-0.77934,0.00830,0.00195,24.0625
1.677071,-0.77592,0.01025,0.00000,24.0625
1.678271,-0.76909,0.01366,-0.00244,24.0625
1.679472,-0.77690,0.00878,-0.00537,24.0625
1.680672,-0.77348,0.01562,0.00146,23.8125
1.681873,-0.77494,0.01074,-0.00439,23.8125
1.683073,-0.76714,0.01269,0.00342,23.8125
1.684274,-0.78080,0.00927,-0.00146,23.8125
1.685474,-0.77153,0.00634,-0.00146,23.8125
1.686675,-0.77885,0.01464,-0.00342,23.8125
1.687875,-0.77690,0.00927,-0.00342,23.8125
1.689076,-0.77543,0.01318,-0.00195,23.8125
1.690276,-0.76567,0.00878,0.00098,23.5625
1.691477,-0.77738,0.01171,-0.00146,23.5625
1.692677,-0.78080,0.00927,-0.00049,23.5625
1.693878,-0.77104,0.00878,-0.00195,23.5625
1.695078,-0.77738,0.00976,0.00146,23.5625
1.696279,-0.77592,0.01220,0.00098,23.5625
1.697479,-0.77494,0.00634,0.00146,23.5625
1.698679,-0.77494,0.00683,-0.00342,23.5625
1.699880,-0.77543,0.01318,-0.00244,23.5625
1.701080,-0.77397,0.00781,-0.00390,23.2500
1.702281,-0.77397,0.01074,0.00195,23.2500
1.703481,-0.77250,0.00586,-0.00830,23.2500
1.704682,-0.77641,0.00927,0.00439,23.2500
1.705882,-0.77738,0.01318,-0.00098,23.2500
1.707083,-0.77836,0.01025,-0.00195,23.2500
1.708283,-0.77299,0.01074,0.00049,23.2500
1.709484,-0.77494,0.00878,-0.00098,23.2500
1.710684,-0.77348,0.01025,-0.00146,22.9375
1.711885,-0.77348,0.00439,0.00098,22.9375
1.713085,-0.77006,0.00488,0.00146,22.9375
1.714286,-0.77446,0.01122,-0.00195,22.9375
1.715486,-0.77250,0.00488,0.00439,22.9375
1.716687,-0.77885,0.01366,-0.00390,22.9375
1.717887,-0.77836,0.01269,0.00244,22.9375
1.719088,-0.77592,0.00634,0.00049,22.9375
1.720288,-0.77885,0.00342,-0.00342,22.6875
1.721489,-0.77299,0.00244,0.00244,22.6875
1.722689,-0.77885,0.01074,0.00390,22.6875
1.723890,-0.77494,0.00976,-0.00488,22.6875
1.725090,-0.78226,0.01415,0.00146,22.6875
1.726291,-0.77836,0.01122,-0.00049,22.6875
1.727491,-0.77592,0.01464,0.00049,22.6875
1.728691,-0.77592,0.01269,-0.00537,22.6875
1.729892,-0.78031,0.00732,0.00146,22.6875
1.731092,-0.77446,0.00927,0.00342,22.3750
1.732293,-0.77202,0.00732,0.00049,22.3750
1.733493,-0.77299,0.00878,-0.00195,22.3750
1.734694,-0.77690,0.00830,-0.00098,22.3750
1.735894,-0.77690,0.00927,0.00098,22.3750
1.737095,-0.77836,0.01415,-0.00098,22.3750
1.738295,-0.77299,0.00830,-0.00439,22.3750
1.739496,-0.77055,0.00634,-0.00390,22.3750
1.740696,-0.77641,0.00781,-0.00439,22.1250
1.741897,-0.78031,0.00830,-0.00000,22.1250
1.743097,-0.77446,0.00830,0.00537,22.1250
1.744298,-0.77299,0.00927,0.00390,22.1250
1.745498,-0.78324,0.00878,-0.00098,22.1250
1.746699,-0.77446,0.01318,-0.00098,22.1250
1.747899,-0.76860,0.01269,0.00244,22.1250
1.749100,-0.77250,0.00781,0.00195,22.1250
1.750300,-0.77348,0.01269,0.00342,21.8125
1.751501,-0.77397,0.01415,0.00098,21.8125
1.752701,-0.77202,0.00976,-0.00146,21.8125
1.753902,-0.77787,0.00732,0.00146,21.8125
1.755102,-0.77738,0.01122,0.00537,21.8125
1.756303,-0.77397,0.00976,0.00049,21.8125
1.757503,-0.77690,0.01074,0.00586,21.8125
1.758703,-0.77446,0.00683,-0.00293,21.8125
1.759904,-0.78080,0.01610,-0.00098,21.8125
1.761104,-0.77250,0.00927,0.00049,21.5625
1.762305,-0.77250,0.01171,-0.00049,21.5625
1.763505,-0.77494,0.00830,0.00244,21.5625
1.764706,-0.77446,0.01025,0.00098,21.5625
1.765906,-0.77006,0.00293,0.00195,21.5625
1.767107,-0.77836,0.00586,0.00439,21.5625
1.768307,-0.77787,0.00244,-0.00342,21.5625
1.769508,-0.77836,0.01318,-0.00098,21.5625
1.770708,-0.77641,0.00586,0.00586,21.2500
1.771909,-0.77787,0.00537,-0.00098,21.2500
1.773109,-0.77494,0.01318,-0.00342,21.2500
1.774310,-0.77690,0.00830,-0.00244,21.2500
1.775510,-0.77934,0.00927,-0.00342,21.2500
1.776711,-0.77982,0.01318,-0.00049,21.2500
1.777911,-0.77153,0.01171,0.00049,21.2500
1.779112,-0.77543,0.01074,0.00098,21.2500
1.780312,-0.77592,0.01220,0.00195,21.0000
1.781513,-0.77494,0.00439,-0.00049,21.0000
1.782713,-0.77543,0.01415,0.00244,21.0000
1.783914,-0.77250,0.01415,0.00342,21.0000
1.785114,-0.77348,0.01562,-0.00439,21.0000
1.786315,-0.77690,0.00390,-0.00293,21.0000
1.787515,-0.77738,0.00732,0.00146,21.0000
1.788715,-0.77836,0.00830,-0.00342,21.0000
1.789916,-0.77885,0.01513,0.00293,21.0000
1.791116,-0.77055,0.01171,-0.00195,20.6875
1.792317,-0.77787,0.01562,-0.00195,20.6875
1.793517,-0.78129,0.01122,0.00049,20.6875
1.794718,-0.77738,0.00830,0.00683,20.6875
1.795918,-0.77738,0.00634,-0.00342,20.6875
1.797119,-0.77397,0.00830,-0.00000,20.6875
1.798319,-0.77787,0.01415,-0.00244,20.6875
1.799520,-0.77348,0.00732,0.00146,20.6875
1.800720,-0.77397,0.00488,-0.00049,20.4375
1.801921,-0.77104,0.01074,-0.00049,20.4375
1.803121,-0.76860,0.01415,0.00146,20.4375
1.804322,-0.76665,0.01757,-0.00098,20.4375
1.805522,-0.77104,0.01366,-0.00000,20.4375
1.806723,-0.77836,0.01318,0.00146,20.4375
1.807923,-0.77641,0.00488,-0.00000,20.4375
1.809124,-0.77446,0.00878,-0.00098,20.4375
1.810324,-0.76860,0.00878,-0.00293,20.1250
1.811525,-0.77299,0.01025,0.00098,20.1250
1.812725,-0.77153,0.00732,0.00049,20.1250
1.813926,-0.77543,0.01269,-0.00049,20.1250
1.815126,-0.77299,0.01366,-0.00195,20.1250
1.816327,-0.77299,0.01025,-0.00146,20.1250
1.817527,-0.77641,0.00927,-0.00293,20.1250
1.818727,-0.77250,0.01074,0.00537,20.1250
1.819928,-0.77202,0.01122,0.00195,20.1250
1.821128,-0.77543,0.01269,0.00586,19.8125
1.822329,-0.77202,0.00732,-0.00537,19.8125
1.823529,-0.77006,0.01464,-0.00488,19.8125
1.824730,-0.77494,0.01025,0.00098,19.8125
1.825930,-0.77494,0.00976,-0.00049,19.8125
1.827131,-0.77592,0.01220,-0.00146,19.8125
1.828331,-0.77690,0.00781,-0.00195,19.8125
1.829532,-0.77446,0.01269,-0.00098,19.8125
1.830732,-0.77641,0.01659,-0.00781,19.5625
1.831933,-0.77592,0.01122,0.00732,19.5625
1.833133,-0.77738,0.01074,-0.00098,19.5625
1.834334,-0.77982,0.00878,-0.00049,19.5625
1.835534,-0.77787,0.01464,0.00293,19.5625
1.836735,-0.77397,0.01366,-0.00049,19.5625
1.837935,-0.77836,0.00537,0.00098,19.5625
1.839136,-0.77690,0.01318,0.00195,19.5625
1.840336,-0.77006,0.00781,0.00244,19.3125
1.841537,-0.77153,0.00634,0.00146,19.3125
1.842737,-0.77690,0.00976,0.00342,19.3125
1.843938,-0.77299,0.00781,0.00342,19.3125
1.845138,-0.77690,0.01366,0.00049,19.3125
1.846339,-0.77006,0.00634,0.00195,19.3125
1.847539,-0.77690,0.00634,-0.00146,19.3125
1.848739,-0.77494,0.00732,0.00244,19.3125
1.849940,-0.77104,0.00976,-0.00390,19.3125
1.851140,-0.77738,0.01171,-0.00390,19.0000
1.852341,-0.77104,0.00683,-0.00195,19.0000
1.853541,-0.77738,0.00781,0.00146,19.0000
1.854742,-0.77446,0.00537,-0.00146,19.0000
1.855942,-0.77592,0.00927,-0.00098,19.0000
1.857143,-0.77543,0.00683,0.00390,19.0000
1.858343,-0.77446,0.01659,0.00488,19.0000
1.859544,-0.77543,0.01562,0.00683,19.0000
1.860744,-0.77787,0.00732,0.00342,18.7500
1.861945,-0.77250,0.01025,0.00244,18.7500
1.863145,-0.77299,0.01122,0.00195,18.7500
1.864346,-0.77104,0.00830,-0.00293,18.7500
1.865546,-0.77104,0.00878,0.00098,18.7500
1.866747,-0.77885,0.01171,-0.00000,18.7500
1.867947,-0.77104,0.00927,0.00342,18.7500
1.869148,-0.77104,0.00927,0.00195,18.7500
1.870348,-0.77641,0.00976,-0.00244,18.4375
1.871549,-0.77202,0.01366,-0.00049,18.4375
1.872749,-0.77055,0.00927,0.00195,18.4375
1.873950,-0.77641,0.01122,0.00098,18.4375
1.875150,-0.77934,0.01074,-0.00146,18.4375
1.876351,-0.77592,0.01220,0.00293,18.4375
1.877551,-0.74664,0.00927,-0.00537,18.4375
1.878752,-0.73444,0.00830,0.00195,18.4375
1.879952,-0.71882,0.00781,-0.00244,18.4375
1.881152,-0.69589,0.01074,-0.00439,18.1250
1.882353,-0.67783,0.01025,-0.00098,18.1250
1.883553,-0.65636,0.00927,0.00342,18.1250
1.884754,-0.63489,0.01074,-0.00439,18.1250
1.885954,-0.62269,0.01708,-0.00049,18.1250
1.887155,-0.59390,0.01220,0.00000,18.1250
1.888355,-0.57096,0.00439,-0.00146,18.1250
1.889556,-0.55583,0.01366,-0.00098,18.1250
1.890756,-0.53631,0.01025,-0.00049,17.9375
1.891957,-0.51191,0.00683,0.00049,17.9375
1.893157,-0.49874,0.01415,0.00439,17.9375
1.894358,-0.47873,0.00976,-0.00830,17.9375
1.895558,-0.45921,0.01318,0.00098,17.9375
1.896759,-0.43530,0.00830,0.00293,17.9375
1.897959,-0.41382,0.01318,-0.00537,17.9375
1.899160,-0.39528,0.00927,0.00195,17.9375
1.900360,-0.37332,0.01269,0.00293,17.8125
1.901561,-0.35234,0.01220,-0.00098,17.8125
1.902761,-0.33330,0.00634,0.00098,17.8125
1.903962,-0.31720,0.01122,-0.00195,17.8125
1.905162,-0.29573,0.01122,-0.00390,17.8125
1.906363,-0.27133,0.00976,-0.00146,17.8125
1.907563,-0.25815,0.00439,-0.00195,17.8125
1.908764,-0.23570,0.01074,0.00293,17.8125
1.909964,-0.21618,0.00878,-0.00195,17.8125
1.911164,-0.19569,0.01366,0.00195,17.6875
